SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production
60916,United States,India,AE-3007,turbofan,Engines,2008,No,2,No,2017,No,New,1.3,1.3,2.6,No
60916,United States,India,AE-3007,turbofan,Engines,2008,No,4,No,2019,No,New,1.3,1.3,5.2,No
50572,United States,India,CBU-97,guided bomb,Missiles,2010,No,60,Yes,2013,Yes,New,0.15,0.15,9,No
50572,United States,India,CBU-97,guided bomb,Missiles,2010,No,100,Yes,2014,Yes,New,0.15,0.15,15,No
50572,United States,India,CBU-97,guided bomb,Missiles,2010,No,48,No,2015,No,New,0.15,0.15,7.2,No
50572,United States,India,CBU-97,guided bomb,Missiles,2010,No,200,Yes,2016,Yes,New,0.15,0.15,30,No
50572,United States,India,CBU-97,guided bomb,Missiles,2010,No,104,No,2017,No,New,0.15,0.15,15.6,No
55491,United States,India,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2015,No,271,Yes,2019,Yes,New,0.05,0.05,13.55,No
55491,United States,India,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2015,No,271,Yes,2020,Yes,New,0.05,0.05,13.55,No
55493,United States,India,APG-78 Longbow,combat helicopter radar,Sensors,2016,No,6,Yes,2019,Yes,New,3,3,18,No
55493,United States,India,APG-78 Longbow,combat helicopter radar,Sensors,2016,No,6,Yes,2020,Yes,New,3,3,18,No
55494,United States,India,aircraft engine 2001-3000,aircraft engine,Engines,2015,Yes,3,Yes,2019,Yes,New,0.75,0.75,2.25,No
55494,United States,India,aircraft engine 2001-3000,aircraft engine,Engines,2015,Yes,3,Yes,2020,Yes,New,0.75,0.75,2.25,No
26111,United States,India,MH-60R -,anti-submarine helicopter,Aircraft,2020,No,3,No,2021,No,New,16.5,16.5,49.5,No
26111,United States,India,MH-60R -,anti-submarine helicopter,Aircraft,2020,No,3,No,2022,No,New,16.5,16.5,49.5,No
26111,United States,India,MH-60R -,anti-submarine helicopter,Aircraft,2020,No,3,No,2023,No,New,16.5,16.5,49.5,No
26111,United States,India,MH-60R -,anti-submarine helicopter,Aircraft,2020,No,3,Yes,2024,,New,16.5,16.5,49.5,No
52398,United States,India,P-8A,anti-submarine aircraft,Aircraft,2016,No,1,No,2020,No,New,125,125,125,Yes
52398,United States,India,P-8A,anti-submarine aircraft,Aircraft,2016,No,2,No,2021,No,New,125,125,250,Yes
52398,United States,India,P-8A,anti-submarine aircraft,Aircraft,2016,No,1,No,2022,No,New,125,125,125,Yes
64579,United States,India,Excalibur,guided shell,Missiles,2021,No,100,Yes,2023,Yes,New,0.04,0.04,4,No
62825,United States,India,Excalibur,guided shell,Missiles,2019,No,700,Yes,2019,No,New,0.04,0.04,28,No
62825,United States,India,Excalibur,guided shell,Missiles,2019,No,500,Yes,2020,Yes,New,0.04,0.04,20,No
34143,United States,India,AH-64E Apache,combat helicopter,Aircraft,2015,No,17,No,2019,No,New,15,15,255,Yes
34143,United States,India,AH-64E Apache,combat helicopter,Aircraft,2015,No,5,No,2020,No,New,15,15,75,Yes
63464,United States,India,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2020,No,10,No,2022,No,New,1,1,10,No
55490,United States,India,AGM-114L Hellfire,anti-tank missile,Missiles,2015,No,406,Yes,2019,Yes,New,0.07,0.07,28.42,No
55490,United States,India,AGM-114L Hellfire,anti-tank missile,Missiles,2015,No,406,Yes,2020,Yes,New,0.07,0.07,28.42,No
39659,United States,India,C-130J Hercules,transport aircraft,Aircraft,2008,No,1,No,2010,No,New,40,40,40,No
39659,United States,India,C-130J Hercules,transport aircraft,Aircraft,2008,No,5,No,2011,No,New,40,40,200,No
57695,United States,India,C-130J Hercules,transport aircraft,Aircraft,2018,Yes,1,No,2019,No,New,40,40,40,No
55007,United States,India,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2016,No,12,No,2018,No,New,1,1,12,No
67187,United States,India,Mk-54 LWT,anti-submarine torpedo,Missiles,2019,Yes,15,Yes,2023,Yes,New,0.5,0.5,7.5,No
67187,United States,India,Mk-54 LWT,anti-submarine torpedo,Missiles,2019,Yes,15,Yes,2024,Yes,New,0.5,0.5,7.5,No
62754,United States,Indonesia,ScanEagle,UAV,Aircraft,2019,No,4,Yes,2022,Yes,New,0.04,0.04,0.16,No
62754,United States,Indonesia,ScanEagle,UAV,Aircraft,2019,No,4,Yes,2023,Yes,New,0.04,0.04,0.16,No
58030,United States,Indonesia,HELRAS,anti-submarine sonar,Sensors,2014,No,1,No,2019,Yes,New,2,2,2,No
58030,United States,Indonesia,HELRAS,anti-submarine sonar,Sensors,2014,No,1,Yes,2020,Yes,New,2,2,2,No
62719,United States,Indonesia,vehicle engine 601-800,vehicle engine,Engines,2019,Yes,18,Yes,2024,,New,0.11,0.11,1.98,No
60805,United States,Indonesia,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2017,No,5,Yes,2019,No,New,1,1,5,No
60805,United States,Indonesia,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2017,No,6,Yes,2020,No,New,1,1,6,No
60805,United States,Indonesia,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2017,No,5,Yes,2021,Yes,New,1,1,5,No
67540,United States,Indonesia,APG-68,combat aircraft radar,Sensors,2014,No,5,Yes,2020,No,New,2,2,10,No
67540,United States,Indonesia,APG-68,combat aircraft radar,Sensors,2014,No,5,Yes,2021,No,New,2,2,10,No
52046,United States,Indonesia,F-16C,FGA aircraft,Aircraft,2012,No,5,Yes,2014,No,Second hand but modernized,28.5,18.81,94.05,No
52046,United States,Indonesia,F-16C,FGA aircraft,Aircraft,2012,No,4,Yes,2015,No,Second hand but modernized,28.5,18.81,75.24,No
52046,United States,Indonesia,F-16C,FGA aircraft,Aircraft,2012,No,5,Yes,2016,No,Second hand but modernized,28.5,18.81,94.05,No
52046,United States,Indonesia,F-16C,FGA aircraft,Aircraft,2012,No,10,No,2017,No,Second hand but modernized,28.5,18.81,188.1,No
57580,United States,Indonesia,APS-143,maritime patrol aircraft radar,Sensors,2013,Yes,2,No,2014,No,New,2.5,2.5,5,No
61594,United States,Indonesia,vehicle engine 201-300,vehicle engine,Engines,2016,No,4,Yes,2017,Yes,New,0.03,0.03,0.12,No
57816,United States,Indonesia,King Air,light transport aircraft,Aircraft,2016,Yes,1,No,2017,No,New,2.85,2.85,2.85,No
63591,United States,Indonesia,vehicle engine 201-300,vehicle engine,Engines,2017,Yes,20,Yes,2020,No,New,0.03,0.03,0.6,No
59544,United States,Indonesia,Baron,light aircraft,Aircraft,2014,Yes,2,No,2015,No,New,0.7,0.7,1.4,No
58064,United States,Indonesia,vehicle engine 201-300,vehicle engine,Engines,2013,No,3,No,2014,No,New,0.03,0.03,0.09,No
58128,United States,Indonesia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2014,No,70,Yes,2017,Yes,New,0.05,0.05,3.5,No
58128,United States,Indonesia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2014,No,70,Yes,2018,No,New,0.05,0.05,3.5,No
58130,United States,Indonesia,APG-78 Longbow,combat helicopter radar,Sensors,2012,Yes,2,Yes,2017,No,New,3,3,6,No
58130,United States,Indonesia,APG-78 Longbow,combat helicopter radar,Sensors,2012,Yes,2,Yes,2018,No,New,3,3,6,No
58129,United States,Indonesia,aircraft engine 2001-3000,aircraft engine,Engines,2012,Yes,3,Yes,2018,No,New,0.75,0.75,2.25,No
54209,United States,Indonesia,AH-64E Apache,combat helicopter,Aircraft,2014,Yes,3,No,2017,No,New,15,15,45,No
54209,United States,Indonesia,AH-64E Apache,combat helicopter,Aircraft,2014,Yes,5,No,2018,No,New,15,15,75,No
51295,United States,Indonesia,Bell-412,helicopter,Aircraft,2012,Yes,7,Yes,2012,No,New,5,5,35,Yes
51295,United States,Indonesia,Bell-412,helicopter,Aircraft,2012,Yes,12,Yes,2013,No,New,5,5,60,Yes
51295,United States,Indonesia,Bell-412,helicopter,Aircraft,2012,Yes,6,Yes,2014,No,New,5,5,30,Yes
58797,United States,Indonesia,Bonanza,light aircraft,Aircraft,2014,No,4,No,2015,No,New,0.24,0.24,0.96,No
56743,United States,Indonesia,FGM-148 Javelin,anti-tank missile,Missiles,2013,No,90,Yes,2014,No,New,0.03,0.03,2.7,No
56743,United States,Indonesia,FGM-148 Javelin,anti-tank missile,Missiles,2013,No,90,Yes,2015,Yes,New,0.03,0.03,2.7,No
63478,United States,Indonesia,JDAM,guided bomb,Missiles,2017,Yes,102,Yes,2019,No,New,0.02,0.02,2.04,No
59913,United States,Indonesia,AIM-9X,long-range air-to-air missile,Missiles,2017,No,14,Yes,2018,Yes,New,0.18,0.18,2.52,No
61934,United States,Indonesia,C-130J Hercules,transport aircraft,Aircraft,2019,No,3,No,2023,No,New,40,40,120,No
61934,United States,Indonesia,C-130J Hercules,transport aircraft,Aircraft,2019,No,2,,2024,,New,40,40,80,No
65070,United States,Indonesia,Bell-505,light helicopter,Aircraft,2020,Yes,2,No,2021,No,New,0.9,0.9,1.8,No
65070,United States,Indonesia,Bell-505,light helicopter,Aircraft,2020,Yes,1,Yes,2023,No,New,0.9,0.9,0.9,No
64707,United States,Indonesia,PA-28 Cherokee,light aircraft,Aircraft,2019,No,5,No,2019,No,New,0.14,0.14,0.7,No
55302,United States,Indonesia,AGM-65 Maverick,air-to-surface missile,Missiles,2017,Yes,18,Yes,2020,Yes,New,0.15,0.15,2.7,No
54720,United States,Indonesia,Model-300,light helicopter,Aircraft,2012,No,2,Yes,2012,Yes,New,0.2,0.2,0.4,No
55748,United States,Indonesia,Cessna-180 Skywagon,light aircraft,Aircraft,2010,Yes,2,No,2011,No,New,0.18,0.18,0.36,No
55898,United States,Indonesia,F-100 EN (12000),turbofan,Engines,2011,Yes,2,Yes,2014,Yes,Second hand,3.25,1.3,2.6,No
55898,United States,Indonesia,F-100 EN (12000),turbofan,Engines,2011,Yes,2,Yes,2015,Yes,Second hand,3.25,1.3,2.6,No
59704,United States,Indonesia,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2017,No,1,Yes,2019,No,New,0.6,0.6,0.6,No
59704,United States,Indonesia,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2017,No,33,Yes,2021,No,New,0.6,0.6,19.8,No
59704,United States,Indonesia,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2017,No,2,Yes,2022,No,New,0.6,0.6,1.2,No
64103,United States,Indonesia,MPQ-64 Sentinel,air-search radar,Sensors,2017,No,1,Yes,2020,No,New,5,5,5,No
64103,United States,Indonesia,MPQ-64 Sentinel,air-search radar,Sensors,2017,No,1,Yes,2021,Yes,New,5,5,5,No
64102,United States,Indonesia,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2017,Yes,100,Yes,2020,No,New,0.6,0.6,60,No
64102,United States,Indonesia,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2017,Yes,100,No,2021,Yes,New,0.6,0.6,60,No
65158,United States,Indonesia,vehicle engine 201-300,vehicle engine,Engines,2018,Yes,5,Yes,2019,Yes,New,0.03,0.03,0.15,No
37756,United States,Indonesia,aircraft engine 1001-2000,aircraft engine,Engines,1990,Yes,6,Yes,2013,No,New,0.5,0.5,3,No
37756,United States,Indonesia,aircraft engine 1001-2000,aircraft engine,Engines,1990,Yes,4,Yes,2014,No,New,0.5,0.5,2,No
37756,United States,Indonesia,aircraft engine 1001-2000,aircraft engine,Engines,1990,Yes,2,Yes,2015,Yes,New,0.5,0.5,1,No
37756,United States,Indonesia,aircraft engine 1001-2000,aircraft engine,Engines,1990,Yes,2,Yes,2019,No,New,0.5,0.5,1,No
62003,United States,Indonesia,ScanEagle,UAV,Aircraft,2018,No,3,Yes,2021,No,New,0.04,0.04,0.12,No
62003,United States,Indonesia,ScanEagle,UAV,Aircraft,2018,No,3,Yes,2022,Yes,New,0.04,0.04,0.12,No
62436,United States,Indonesia,Bell-412,helicopter,Aircraft,2018,Yes,1,No,2020,No,New,5,5,5,Yes
62436,United States,Indonesia,Bell-412,helicopter,Aircraft,2018,Yes,6,No,2021,No,New,5,5,30,Yes
62436,United States,Indonesia,Bell-412,helicopter,Aircraft,2018,Yes,2,No,2022,No,New,5,5,10,Yes
62993,United States,Indonesia,vehicle engine 301-400,vehicle engine,Engines,2019,No,23,Yes,2024,,New,0.05,0.05,1.15,No
57197,United States,Indonesia,Bonanza,light aircraft,Aircraft,2013,No,4,No,2013,No,New,0.24,0.24,0.96,No
53231,United States,Indonesia,F-404 (8000),turbofan,Engines,2011,No,10,Yes,2013,No,New,2.2,2.2,22,No
53231,United States,Indonesia,F-404 (8000),turbofan,Engines,2011,No,6,Yes,2014,No,New,2.2,2.2,13.2,No
60075,United States,Iraq,ScanEagle,UAV,Aircraft,2017,No,12,Yes,2018,Yes,New,0.04,0.04,0.48,No
56944,United States,Iraq,ScanEagle,UAV,Aircraft,2013,No,10,Yes,2014,Yes,New,0.04,0.04,0.4,No
53525,United States,Iraq,Avenger AD,mobile SAM system,Air-defence systems,2012,Yes,3,Yes,2013,No,Second hand,0.63,0.25,0.76,No
53525,United States,Iraq,Avenger AD,mobile SAM system,Air-defence systems,2012,Yes,5,Yes,2014,Yes,Second hand,0.63,0.25,1.26,No
50733,United States,Iraq,T-6 Texan-2 -,(armed) trainer aircraft,Aircraft,2009,No,11,No,2010,No,New,2,2,22,No
68398,United States,Iraq,K-6 120mm,mortar,Artillery,2022,Yes,82,Yes,2023,Yes,Second hand,0.25,0.1,8.2,No
68511,United States,Iraq,Bell-505,light helicopter,Aircraft,2023,Yes,7,,2024,,New,0.9,0.9,6.3,No
52167,United States,Iraq,M-88 AV,armoured recovery vehicle,Armoured vehicles,2010,No,21,Yes,2011,No,Second hand but modernized,1.5,0.99,20.79,No
50359,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2008,No,150,Yes,2012,No,New,0.05,0.05,7.5,No
50359,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2008,No,50,Yes,2013,No,New,0.05,0.05,2.5,No
52100,United States,Iraq,M-109A5 155mm,self-propelled gun,Artillery,2010,No,44,Yes,2011,No,Second hand,1.25,0.5,22,No
56943,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2013,Yes,75,No,2013,No,New,0.05,0.05,3.75,No
56943,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2013,Yes,100,No,2014,No,New,0.05,0.05,5,No
58114,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2014,No,1500,No,2014,No,New,0.05,0.05,75,No
59575,United States,Iraq,MaxxPro,armoured personnel carrier,Armoured vehicles,2015,No,50,Yes,2015,No,Second hand,0.32,0.13,6.4,No
59576,United States,Iraq,Cougar MRAP,armoured personnel carrier,Armoured vehicles,2015,No,29,Yes,2016,Yes,New,0.35,0.35,10.15,No
58154,United States,Iraq,Caiman,armoured personnel carrier,Armoured vehicles,2014,No,10,Yes,2014,No,Second hand,0.25,0.1,1,No
58154,United States,Iraq,Caiman,armoured personnel carrier,Armoured vehicles,2014,No,7,Yes,2015,Yes,Second hand,0.25,0.1,0.7,No
58190,United States,Iraq,APKWS,air-to-surface missile,Missiles,2015,Yes,850,Yes,2017,No,New,0.01,0.01,8.5,No
58190,United States,Iraq,APKWS,air-to-surface missile,Missiles,2015,Yes,300,Yes,2016,No,New,0.01,0.01,3,No
58190,United States,Iraq,APKWS,air-to-surface missile,Missiles,2015,Yes,850,Yes,2018,Yes,New,0.01,0.01,8.5,No
58220,United States,Iraq,M-1A1 Abrams,tank,Armoured vehicles,2014,No,6,No,2015,No,Second hand,4,1.6,9.6,No
58221,United States,Iraq,M-88A2,armoured recovery vehicle,Armoured vehicles,2014,No,8,No,2015,No,Second hand,2,0.8,6.4,No
50070,United States,Iraq,C-130J Hercules,transport aircraft,Aircraft,2009,No,3,No,2012,No,New,40,40,120,No
50070,United States,Iraq,C-130J Hercules,transport aircraft,Aircraft,2009,No,3,No,2013,No,New,40,40,120,No
52478,United States,Iraq,Swift-35,patrol boat,Ships,2011,No,3,Yes,2013,No,New,6,6,18,No
56946,United States,Iraq,MPQ-64 Sentinel,air-search radar,Sensors,2013,Yes,6,Yes,2013,No,New,5,5,30,No
56946,United States,Iraq,MPQ-64 Sentinel,air-search radar,Sensors,2013,Yes,7,Yes,2014,Yes,New,5,5,35,No
51498,United States,Iraq,Bell-407,light helicopter,Aircraft,2014,Yes,16,No,2015,No,New,1.1,1.1,17.6,No
52102,United States,Iraq,M-113,armoured personnel carrier,Armoured vehicles,2010,No,109,Yes,2011,No,Second hand but modernized,0.25,0.17,17.99,No
52102,United States,Iraq,M-113,armoured personnel carrier,Armoured vehicles,2010,No,479,No,2012,No,Second hand but modernized,0.25,0.17,79.04,No
52102,United States,Iraq,M-113,armoured personnel carrier,Armoured vehicles,2010,No,246,Yes,2013,Yes,Second hand but modernized,0.25,0.17,40.59,No
55445,United States,Iraq,F-404 (8000),turbofan,Engines,2013,Yes,18,Yes,2016,No,New,2.2,2.2,39.6,No
55445,United States,Iraq,F-404 (8000),turbofan,Engines,2013,Yes,6,Yes,2017,No,New,2.2,2.2,13.2,No
50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,150,Yes,2010,No,New,0.25,0.25,37.5,No
50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,150,Yes,2011,No,New,0.25,0.25,37.5,No
50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,115,Yes,2012,No,New,0.25,0.25,28.75,No
54898,United States,Iraq,Paveway,guided bomb,Missiles,2011,Yes,300,Yes,2015,Yes,New,0.02,0.02,6,No
55178,United States,Iraq,King Air ISR,ground surveillance aircraft,Aircraft,2014,No,1,No,2016,No,New,11,11,11,No
60804,United States,Iraq,MaxxPro,armoured personnel carrier,Armoured vehicles,2016,Yes,10,Yes,2016,Yes,New,0.32,0.32,3.2,No
59660,United States,Iraq,M-1117 Guardian,armoured personnel carrier,Armoured vehicles,2016,No,60,Yes,2016,No,New,0.4,0.4,24,No
55459,United States,Iraq,F-16C Block-50,FGA aircraft,Aircraft,2013,No,11,Yes,2016,No,New,31,31,341,No
55459,United States,Iraq,F-16C Block-50,FGA aircraft,Aircraft,2013,No,7,Yes,2017,No,New,31,31,217,No
59862,United States,Iraq,K-6 120mm,mortar,Artillery,2015,Yes,40,No,2015,No,New,0.25,0.25,10,No
59862,United States,Iraq,K-6 120mm,mortar,Artillery,2015,Yes,60,No,2016,No,New,0.25,0.25,15,No
60403,United States,Iraq,M-198 155mm,towed gun,Artillery,2016,No,18,No,2017,No,Second hand,0.85,0.34,6.12,No
60403,United States,Iraq,M-198 155mm,towed gun,Artillery,2016,No,18,No,2018,No,Second hand,0.85,0.34,6.12,No
58222,United States,Iraq,HMMWV-UA,armoured personnel carrier,Armoured vehicles,2014,No,310,Yes,2015,No,New,0.13,0.13,40.3,No
58222,United States,Iraq,HMMWV-UA,armoured personnel carrier,Armoured vehicles,2014,No,500,Yes,2016,No,New,0.13,0.13,65,No
58222,United States,Iraq,HMMWV-UA,armoured personnel carrier,Armoured vehicles,2014,No,190,Yes,2017,Yes,New,0.13,0.13,24.7,No
58862,United States,Iraq,HMMWV-UA,armoured personnel carrier,Armoured vehicles,2014,No,750,Yes,2015,No,New,0.13,0.13,97.5,No
58862,United States,Iraq,HMMWV-UA,armoured personnel carrier,Armoured vehicles,2014,No,1300,Yes,2016,No,New,0.13,0.13,169,No
58862,United States,Iraq,HMMWV-UA,armoured personnel carrier,Armoured vehicles,2014,No,570,Yes,2017,No,New,0.13,0.13,74.1,No
60802,United States,Iraq,L-118 105mm,towed gun,Artillery,2017,Yes,24,,2024,,Second hand,0.6,0.24,5.76,No
57706,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2014,No,1000,Yes,2015,Yes,New,0.05,0.05,50,No
57706,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2014,No,2000,Yes,2016,Yes,New,0.05,0.05,100,No
57706,United States,Iraq,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2014,No,2000,Yes,2017,Yes,New,0.05,0.05,100,No
58218,United States,Iraq,Caiman,armoured personnel carrier,Armoured vehicles,2014,No,125,Yes,2014,No,Second hand,0.25,0.1,12.5,No
58218,United States,Iraq,Caiman,armoured personnel carrier,Armoured vehicles,2014,No,125,Yes,2015,No,Second hand,0.25,0.1,12.5,No
58218,United States,Iraq,Caiman,armoured personnel carrier,Armoured vehicles,2014,No,46,No,2017,No,Second hand,0.25,0.1,4.6,No
50029,United States,Iraq,Cougar MRAP,armoured personnel carrier,Armoured vehicles,2009,No,109,No,2010,No,New,0.35,0.35,38.15,No
50354,United States,Iraq,M-1A1 Abrams,tank,Armoured vehicles,2008,Yes,63,No,2010,No,New,4,4,252,No
50354,United States,Iraq,M-1A1 Abrams,tank,Armoured vehicles,2008,Yes,68,Yes,2011,No,New,4,4,272,No
50354,United States,Iraq,M-1A1 Abrams,tank,Armoured vehicles,2008,Yes,9,Yes,2012,No,New,4,4,36,No
50358,United States,Iraq,Bell-407,light helicopter,Aircraft,2009,No,15,No,2012,No,New,1.1,1.1,16.5,No
50358,United States,Iraq,Bell-407,light helicopter,Aircraft,2009,No,9,No,2013,No,New,1.1,1.1,9.9,No
50355,United States,Iraq,HMMWV-UA,armoured personnel carrier,Armoured vehicles,2008,Yes,64,Yes,2010,Yes,New,0.13,0.13,8.32,No
50356,United States,Iraq,M-113,armoured personnel carrier,Armoured vehicles,2008,Yes,20,Yes,2010,Yes,Second hand,0.25,0.1,2,No
50357,United States,Iraq,M-88A2,armoured recovery vehicle,Armoured vehicles,2008,Yes,8,No,2010,No,New,2,2,16,No
50734,United States,Iraq,Swift-35,patrol boat,Ships,2009,No,1,No,2010,No,New,6,6,6,No
50734,United States,Iraq,Swift-35,patrol boat,Ships,2009,No,5,No,2011,No,New,6,6,30,No
50734,United States,Iraq,Swift-35,patrol boat,Ships,2009,No,3,No,2012,No,New,6,6,18,No
51445,United States,Iraq,Bell-407,light helicopter,Aircraft,2009,No,3,No,2010,No,New,1.1,1.1,3.3,No
51841,United States,Iraq,AMP-137,patrol ship,Ships,2010,No,2,No,2012,No,New,21,21,42,No
51962,United States,Iraq,M-1117 Guardian,armoured personnel carrier,Armoured vehicles,2010,No,30,Yes,2011,No,New,0.4,0.4,12,No
51962,United States,Iraq,M-1117 Guardian,armoured personnel carrier,Armoured vehicles,2010,No,30,Yes,2012,Yes,New,0.4,0.4,12,No
51962,United States,Iraq,M-1117 Guardian,armoured personnel carrier,Armoured vehicles,2010,No,20,Yes,2013,Yes,New,0.4,0.4,8,No
53320,United States,Iraq,TPS-77,air-search radar,Sensors,2011,No,1,Yes,2013,Yes,New,11,11,11,No
54057,United States,Iraq,Cougar MRAP,armoured personnel carrier,Armoured vehicles,2011,No,9,Yes,2012,No,New,0.35,0.35,3.15,No
54584,United States,Iraq,APG-68,combat aircraft radar,Sensors,2012,No,4,Yes,2015,Yes,New,2,2,8,No
54623,United States,Iraq,Bell-407,light helicopter,Aircraft,2010,Yes,3,Yes,2011,No,New,1.1,1.1,3.3,No
55112,United States,Iraq,DB-110,aircraft reconnaissance system,Sensors,2012,No,2,Yes,2015,Yes,New,4,4,8,No
55112,United States,Iraq,DB-110,aircraft reconnaissance system,Sensors,2012,No,2,Yes,2016,Yes,New,4,4,8,No
55177,United States,Iraq,Stinger,portable SAM,Missiles,2012,No,100,Yes,2013,No,New,0.08,0.08,8,No
55177,United States,Iraq,Stinger,portable SAM,Missiles,2012,No,100,Yes,2014,Yes,New,0.08,0.08,8,No
